,rating,comment,date
5071,10,신라면 맛있죠 자주 구매합니다,2024-12-20
5072,10,좋아요 ㅎㅎ 좋아요.,2024-12-20
5073,10,잘 먹고 있습니다.,2024-12-20
5074,10,항상구비해둡니다..,2024-12-20
5075,10,마음에들어요감사합니다,2024-12-19
5076,10,자주구매하는 상품입니다,2024-12-19
5077,10,신라면이 먹고 싶을때가 있음,2024-12-19
5078,10,매콤한 라면은 역시 신라면,2024-12-19
5079,10,빠른배송아주아주좋아요,2024-12-19
5080,10,라면의 최고죠!! 어렸을 때부터 먹어서 좋습니다,2024-12-20
5081,10,"늘 애용하는 상품이에요~
아주 만족합니다~
포장상태도 굿입니다~
추천합니다~",2024-12-20
5082,10,좋아요...좋습니다...,2024-12-20
5083,10,라면은 신라면이죠 최고,2024-12-20
5084,10,라면은 역시 신라면이 최고에요,2024-12-20
5085,10,좋아요 좋아요 좋아요 좋아요,2024-12-20
5086,10,"늘구매하는제품 
행사할때구매했어요",2024-12-20
5087,10,자주 구매하는데 좋아요,2024-12-20
5088,10,남편이 좋아해서 늘 신라면만 먹습니다~,2024-12-18
5089,10,2개사서 할인받고 잘샀어요,2024-12-18
5090,10,신라면이 역시 맛좋습니다~~,2023-09-03
5091,10,라면 사야되서구매..,2023-09-03
5092,10,저렴하게 잘 샀어요 감사합니다,2023-09-02
5093,10,맛있어요 또살듯요 맛있어요,2023-09-02
5094,10,라면 이것만 찾게되네요,2023-09-02
5095,10,배송빠르고 매우만족합니다,2023-09-01
5096,8,늘 먹는 신라면 같이 구매했어요,2023-09-01
5097,10,할인해서 넉넉히  구매했어요,2023-09-01
5098,10,신라면이 최고에요! 좋아요,2023-09-01
5099,10,"남편이 좋아하는 라면입니다.
잘 받앗어요.",2023-08-31
5100,10,얼큰하고 시원한 신라면이 제일맛있어요~,2024-12-15
5101,10,맛있게 잘먹었습니다,2024-12-15
5102,10,빨리 배송되고 가겨콰 품잘도좋습니다,2024-12-14
5103,10,대기업제품 말해모해 ㅋ,2024-12-14
5104,10,맛있어서 시켜먹어요.,2024-12-14
5105,10,신라면 제일 맛있어요,2024-12-14
5106,10,라면은 역시 신라면입니다,2024-12-14
5107,10,빠른 배송 만족합니다 저렴하게 잘 구매해서 더 만족합니다,2024-12-14
5108,10,라면  잘 받았네요 ~ ~,2024-12-14
5109,10,합리적가격에 만족하는 제품입니다,2024-12-14
5110,10,신라면은 집에 꼭 있어야하는필수템이죵,2024-12-16
5111,10,자주 구매해서 먹습니다.,2024-12-16
5112,10,항상 구매해서 잘 먹고 있어요,2024-12-16
5113,10,라면은 역시 신라면이죠,2024-12-16
5114,10,자주구입하는 제품이예요,2024-12-16
5115,10,항상 이용하는 제품이에요 좋습니다,2024-12-16
5116,10,즐겨찾는 비상식품 신라면에 집중,2024-12-16
5117,10,"브랜드 믿고 종종 사용하는 라면 
맛좋습니다.",2024-12-16
5118,10,저렴하고 양도 많아 항상 구매해요,2024-12-16
5119,10,신라면만 먹어요~!,2024-12-16
5120,10,탕비실에 쟁여두는 편,2024-12-30
5121,10,맛이 바뀌었다고 해도 늘 쟁여두는 템,2024-12-30
5122,10,늘 배송시키는 품목중 하나예요~,2024-12-30
5123,10,자주 구매하는 품목이에요 재구매 의사 있습니다^^,2024-12-30
5124,10,빠른배송 신선한제품 좋은상품 감사합니다.,2024-12-30
5125,10,집에 늘 쟁여놓는 라면!,2024-12-30
5126,10,맛있어요. 재구매입니다.,2024-12-30
5127,10,신라면 매콤하고 맛있어요,2024-12-30
5128,10,이것저것 다른 라면 먹어봐도 이걸로 돌아오게 되네요. ,2024-12-30
5129,10,상비식품입니다 굳굳,2024-12-29
5130,10,배송 빠르고 좋아요 ㅎㅎ,2024-12-25
5131,10,맛있게 잘 먹는 라면,2024-12-25
5132,10,쫄깃한 식감과 매콤한 국물맛 좋아요,2024-12-25
5133,10,자주 구매하는 제품입니다,2024-12-25
5134,10,맛있서요 맛있어요~~,2024-12-25
5135,10,좋아요 재구매의사있음,2024-12-25
5136,10,맛있어요. 굿굿굿굿,2024-12-25
5137,10,잘 받았습니다ㅎㅎㅎ,2024-12-25
5138,10,매운 라면은 신라면만 먹어요,2024-12-25
5139,10,맛있어요 언제나 신라면,2024-12-25
5140,10,부서짐없이 잘왔습니다,2024-12-20
5141,10,신라면 맛있어요 자주 먹어요,2024-12-20
5142,10,굿 너무 좋아요 감사합니다,2024-12-20
5143,10,매운 라면 중에 제일 좋아요,2024-12-20
5144,10,라면의 최고죠!! 어렸을 때부터 먹어서 좋습니다,2024-12-20
5145,10,"늘 애용하는 상품이에요~
아주 만족합니다~
포장상태도 굿입니다~
추천합니다~",2024-12-20
5146,10,좋아요...좋습니다...,2024-12-20
5147,10,라면은 신라면이죠 최고,2024-12-20
5148,10,라면은 역시 신라면이 최고에요,2024-12-20
5149,10,좋아요 좋아요 좋아요 좋아요,2024-12-20
5150,10,가격대비 맛 양 좋아요,2024-12-15
5151,10,맛나게잘먹었네요 감사해요,2024-12-15
5152,10,맛나요 맛나용 맛나요,2024-12-20
5153,10,"오랜만에 신라면 도전
매운 걸 잘 못먹어서 어떨지 모르겠네요",2024-12-20
5154,10,종종 사먹는데 좋습니다,2024-12-20
5155,10,좋아요. 늘 사는 제품이에요.,2024-12-20
5156,10,조아요 조아요 조아요,2024-12-20
5157,10,늘 먹는 신라면이에욥,2024-12-20
5158,10,배송 빠르고 좋아요,2024-12-20
5159,10,"좋아요
재구매합니다",2024-12-20
5160,10,싸게 잘 샀습니다^^,2024-12-28
5161,10,꾸준히 재구매하는  품목입니다,2024-12-28
5162,10,배송해주셔서 감사합니다,2024-12-28
5163,10,빠른발송감사합니다.,2024-12-28
5164,10,배송 너무 좋습니다!,2024-12-28
5165,10,설명 필요없는 라면입니다,2024-12-28
5166,10,무조건 신라면 좋아요,2024-12-28
5167,10,얼큰해서 항상 구매해요,2024-12-28
5168,10,자주먹는 라면이예요 좋아여,2024-12-28
5169,10,늘 자주 사는 신라면 추천합니다,2024-12-28
5170,10,매콤하고 맛있어요~,2024-12-27
5171,10,"맛이 변했나
왜 예전만 못한거같죠",2024-12-27
5172,10,항상 쓱배송 잘 이용하고 있습니다~ 감사합니당,2024-12-27
5173,10,다른 라면을 먹다가도 다시 신라면으로 돌아오는 마력이 있는 라면,2024-12-27
5174,10,만족합니다 만족합니다,2024-12-27
5175,10,집에 항상 구비해놓는 제품입니다.,2024-12-27
5176,10,제품 맛있고 좋아요,2024-12-27
5177,10,신라면 맛있어요. 자주 구매,2024-12-27
5178,10,국민라면 신라면입니디,2024-12-27
5179,10,배송도빠르고좋아요 맛있어요,2024-12-26
5180,10,제일 좋아하는 라면입니다.,2024-12-19
5181,10,"비상식량으로 행사를
하네요 더 만족된 구매입니다",2024-12-19
5182,10,항상 구매하는 제품입니다. 맛있어요,2024-12-19
5183,10,좋아하는 제품입니다.,2024-12-19
5184,10,신라면은 항상 쟁여두죠,2024-12-19
5185,10,국뭏이 필요 할때 최고,2024-12-19
5186,10,좋아요 좋아요 좋아요 ,2024-12-19
5187,10,배송 빠르고 신선하고 좋아요,2024-12-19
5188,10,배송 빠르고 좋아요 잘먹겠습니다,2024-12-19
5189,10,상품 배송 잘 받았어요,2024-12-19
5190,10,예전보다  양은  적지만 맛은  좋겠죠,2024-12-24
5191,10,잘받았습니다 제품이 좋아요,2024-12-24
5192,10,배송도 빠르고 포장상태도 좋아요,2024-12-24
5193,10,가볍게 간식으로 먹기 좋아요,2024-12-24
5194,10,신라면 라이가 잘부수어먹는 하면,2024-12-24
5195,10,라면중 최애 라면입니다,2024-12-24
5196,10,자주 구매하는 제품입니다,2024-12-24
5197,10,2개 구입해서 10프로 할인받았어요,2024-12-24
5198,10,라면은 역시 신라면이죠,2024-12-24
5199,10,맛있게 잘 먹었습니다.,2024-12-24
5200,10,신라면이 젤 맛있어요 ㅎㅎ,2023-10-05
5201,10,"신라면 맛있어요
행사가로 저렴하게 구입했어요",2023-10-05
5202,10,배송도빠르고 맛있어서 너무 좋아요~!!,2023-10-05
5203,10,늘 구비해두고 먹고있는 신라면. 적당히 칼칼하고 식구들이 좋아해 또 구입했어요.,2023-10-05
5204,10,좋아요 배송도 빠르고 좋아요 ㅎㅎ 네,2023-10-05
5205,10,맛있어요 맛있어요 맛있어요,2023-10-03
5206,10,배송빠르고 제품좋아요 굳 다음에도 계속 구매할것깉아요,2023-10-03
5207,10,신라면 항상 챙겨요,2023-10-03
5208,10,"늘 집에
필수로 두고 있네요",2023-10-03
5209,8,농심 신라면~~!!,2023-10-02
5210,10,자주 구매하는 제품입니다,2024-12-17
5211,10,국민라면 매콤면발은쫄깃,2024-12-17
5212,10,좋아요 신라면 매콤,2024-12-17
5213,10,자주구매하여 먹는 제품입니다,2024-12-17
5214,10,"항상 구매하는 제품이에요
좋아요~~",2024-12-17
5215,10,라면은 역시신라면~,2024-12-17
5216,10,신라면은 매일 먹어도 안질릴것 같아요ㅎ,2023-09-15
5217,10,항상 비치하는 신라면 짜파구리 해먹으려고 함께 구매했어요,2023-09-15
5218,10,늘 먹는 신라면 맛나요.,2023-09-15
5219,10,일주일에 한번씩은 먹는거같아요,2023-09-15
5220,10,가성비 좋아요 맛나요,2024-12-24
5221,10,디스 이즈 클래식 걍 사세요,2024-12-24
5222,10,예전보다  양은  적지만 맛은  좋겠죠,2024-12-24
5223,10,잘받았습니다 제품이 좋아요,2024-12-24
5224,10,배송도 빠르고 포장상태도 좋아요,2024-12-24
5225,10,가볍게 간식으로 먹기 좋아요,2024-12-24
5226,10,신라면 라이가 잘부수어먹는 하면,2024-12-24
5227,10,라면중 최애 라면입니다,2024-12-24
5228,10,자주 구매하는 제품입니다,2024-12-24
5229,10,2개 구입해서 10프로 할인받았어요,2024-12-24
5230,10,세일구매로 저렴해서좋아요^^,2023-10-28
5231,10,좋아요 만족해요 좋아요 만족해요,2023-10-28
5232,10,가격이 좀 올랐지만.. 포기 못하는 라면 ㅠ,2023-10-27
5233,10,자주구매하는 제품이에요:),2023-10-27
5234,10,"부서진거 없이 잘왔어요~
생라면도 맛나서 아주좋아유",2023-10-26
5235,10,얼큰함의 기준이 되는 라면이죠~찬 바람이 불면 생각나는 맛이에요.,2023-10-26
5236,10,요즘은 신라면에 해물 넣고 끓여먹는 중~ 얼큰하니 비릿한 해물냄새도 잡아주니 좋고~ 너무 맛있음~,2023-10-25
5237,10,맘에듭니다 감사합니다,2023-10-25
5238,10,집에 2개 남아서 얼른 5개 들이 한 봉지 샀습니다. 이것 또한 떨어지면 안되는 필수 식품! 어묵 넣어 끓이면 푸짐한 한 끼가 됩니다.,2023-10-25
5239,10,항상애용합니다 다들좋아하는맛,2023-10-24
5240,10,"라면은 농심
농심 신라면~",2024-12-18
5241,10,맛 좋고 다 좋으나 가격이 착하지 않음,2024-12-18
5242,10,애들이 좋아해서 자주 구입해서 먹고 있습니다. 신라면~ ,2024-12-18
5243,10,오랫만에 신라면 먹습니다 맛나요,2024-12-18
5244,10,언제나먹는제품이에요 마밌어요,2024-12-18
5245,10,요즘 물가가 점점 오르는데 라면만큼은 그만 올랐으면 좋겠네요,2024-12-18
5246,10,매번 구매하는 상품임,2024-12-18
5247,10,살명이 필요한가요~?! 그냥 사세요,2024-12-18
5248,10,"매콤한 라면은 신라면이 최고예요 
다른거없이도 너무 잘먹었습니다.",2024-12-16
5249,10,신라면은 그냥 맛있어요,2024-12-16
5250,10,굿 배송 빠르고 좋다,2023-07-31
5251,8,이민한 간편식 없어요. 가끔 먹어요,2023-07-31
5252,10,"항상 만족합니다 
포장도 배송도 감사합니다",2023-07-31
5253,10,너무 맛있어요! 늘 먹는 제품^^,2023-07-31
5254,8,라면 생각날때 가끔 먹어요.,2023-07-31
5255,8,이열치열 신라면 굿,2023-07-30
5256,8,좋아요.많이 파세요.,2023-07-29
5257,10,얼큰 시원한 게 생각날 땐 늘 신라면을 먹어요. 먹어도 먹어도 물리지 않아요 ㅎ,2023-07-29
5258,10,"항상 만족합니다 
포장도 배송도 감사합니다",2023-07-29
5259,10,신라면 자주 구매합니다~,2023-07-29
5260,10,신라면은 설명이 필요없어요. 다른 라면 먹다가도 다시 신라면...,2024-12-24
5261,10,항상 믿고 구입하는  제품입니다.,2024-12-24
5262,10,떨어져서 다시 구입했어요,2024-12-24
5263,10,생활필수품! 돌고돌아 결국엔 신라면,2024-12-24
5264,10,신랑이좋아해서 샀어요,2024-12-24
5265,10,든든합니다 많이 쟁여 두었어요,2024-12-24
5266,10,재구매는 제품입니다 맛있다는 얘기입니다,2024-12-24
5267,10,얼큰한 맛 좋아요 가족들이 젤 좋아해요,2024-12-24
5268,10,저렴하고 간편하게 잘 받았습니다,2024-12-24
5269,10,늘 이용하는 상품입니다,2024-12-24
5270,10,신라면은 집에 꼭 있어야하는필수템이죵,2024-12-16
5271,10,자주 구매해서 먹습니다.,2024-12-16
5272,10,항상 구매해서 잘 먹고 있어요,2024-12-16
5273,10,라면은 역시 신라면이죠,2024-12-16
5274,10,자주구입하는 제품이예요,2024-12-16
5275,10,항상 이용하는 제품이에요 좋습니다,2024-12-16
5276,10,즐겨찾는 비상식품 신라면에 집중,2024-12-16
5277,10,"브랜드 믿고 종종 사용하는 라면 
맛좋습니다.",2024-12-16
5278,10,저렴하고 양도 많아 항상 구매해요,2024-12-16
5279,10,신라면만 먹어요~!,2024-12-16
5280,10,신라면은 항상 쟁여두죠,2024-12-19
5281,10,국뭏이 필요 할때 최고,2024-12-19
5282,10,좋아요 좋아요 좋아요 ,2024-12-19
5283,10,배송 빠르고 신선하고 좋아요,2024-12-19
5284,10,배송 빠르고 좋아요 잘먹겠습니다,2024-12-19
5285,10,상품 배송 잘 받았어요,2024-12-19
5286,10,저럼하게 잘 샀어요 유통기한도 넉넉해요,2024-12-19
5287,10,역시 라면은 신라면이예요,2024-12-19
5288,10,항상 애용하는 상품 입니다. ,2024-12-19
5289,10,늘 구매하는 제품입니다.,2024-12-19
5290,10,좋아요 추천합니다!!,2024-12-18
5291,10,"고맙습니다.
아주 만족합니다",2024-12-18
5292,10,항상 사놓는 제품입니다,2024-12-18
5293,10,신라면은기본으로맛있어요,2024-12-18
5294,10,신리면 맛있어요--,2024-12-18
5295,8,남편이 라면 먹고 싶다고 할때 끓여 주려고 구매했어요.,2024-12-18
5296,10,신라면... 말해뭐해~ 늘 쟁여두는 라면,2024-12-18
5297,10,만족합니다 추천해요!,2024-12-18
5298,10,배송 빠르고 맛도 추천합니다.,2024-12-18
5299,10,우리아들은 요라면만 고집해요~,2024-12-18
5300,10,빠른배송 감사합니다,2024-12-21
5301,10,맛있게 잘 먹었어요,2024-12-20
5302,10,좋아요. 최고예요.,2024-12-20
5303,10,빠른배송감사드립니다,2024-12-20
5304,10,신라면 좋아요 만족합니다,2024-12-20
5305,10,좋은 제품 잘받았아요,2024-12-20
5306,10,늘 맛있게 먹고 있습니다.,2024-12-20
5307,10,"식품류와 생활용품 구분해서 배송왔어요.
너무 감사합니다.",2024-12-20
5308,10,전국민의 라면 맛있어요,2024-12-20
5309,10,저렴하게 잘 구입 감사합니다 항상 잘 이용해요,2024-12-20
5310,10,잫ㄹ 쓰고 있어요 ㅇ ㅇ 굳,2024-12-05
5311,10,... ... ...,2024-12-05
5312,10,재구매 하는 제품입니다,2024-12-30
5313,10,아주 좋은 상품입니다.,2024-12-30
5314,10,자주 구입해요 맛있어요~,2024-12-30
5315,10,자주 구매하는 제품,2024-12-30
5316,10,아이가 좋아하는 간식이예요,2024-12-30
5317,10,신라면 매운맛이 땡겨서 구입합니다,2024-12-30
5318,10,두봉지 할인해서 샀어요 겨울엔 신라면이죠,2024-12-30
5319,10,  편하게 주문 했어요 좋아요 ,2024-12-30
5320,10,좋아히는 간식이예요,2024-12-15
5321,10,"라면자주 구매하는 제품입니다.
맛있어요.",2024-12-15
5322,10,늘 구매하는 제품입니다,2024-12-15
5323,10,매우 만족합니다. 자주구매해요~,2024-12-15
5324,10,매콤하고 맛있어요~,2024-12-15
5325,10,가격도 저렴하고 후회없이 구매했습니다,2024-12-15
5326,10,맛나게잘먹었네요 감사해요,2024-12-15
5327,10,맛나게잘먹었네요 감사해요,2024-12-15
5328,10,간편하고 맛있어요.,2024-12-15
5329,10,자주 구매하는 상품입니다,2024-12-15
5330,10,맛있게 잘시켜먹고있어요,2024-12-21
5331,10,아들이 원해서 구매하였습니다. 노인들이 먹기에는 조금 자극적이라 속이 불편하기는 합니다.,2024-12-21
5332,10,빠른배송 감사합니다,2024-12-21
5333,10,맛있게 잘 먹었어요,2024-12-20
5334,10,좋아요. 최고예요.,2024-12-20
5335,10,빠른배송감사드립니다,2024-12-20
5336,10,신라면 좋아요 만족합니다,2024-12-20
5337,10,좋은 제품 잘받았아요,2024-12-20
5338,10,늘 맛있게 먹고 있습니다.,2024-12-20
5339,10,"식품류와 생활용품 구분해서 배송왔어요.
너무 감사합니다.",2024-12-20
5340,10,"한국사람은 역시 신라면이죠.
얼큰하니좋아요.",2023-07-12
5341,10,"배송도 빠르고 포장상태두 너무 좋구요!
유통기한 물건 다 좋아요!ㅎ역시 이마트몰! 
감사합니당!",2023-07-12
5342,8,엄청 좋아해요 국민 간식 필수예요,2023-07-12
5343,10,"라면하면 신라면 입니다
항상 맛있어요",2023-07-12
5344,10,라면 신라면이 제일 맛있어요,2024-12-23
5345,10,잘 먹었어요 만족스럽습니다,2024-12-23
5346,10,신라면은 땡길 때가 있음,2024-12-23
5347,10,좋아요. 좋아요. 좋아요.,2024-12-23
5348,10,신라면 구입했어요요,2024-12-22
5349,10,라면 중 단연 신라면이 최고!  자주 구매합니다.,2024-12-22
